tiempo_key,ubicacion_key,especie_key,autoridad_key,situacion,cantidad
4,5,484,1,ENTREGA VOLUNTARIA,1
6,5,484,1,ENTREGA VOLUNTARIA,1
4,156,416,1,ENTREGA VOLUNTARIA,1
6,156,416,1,ENTREGA VOLUNTARIA,1
4,222,484,1,ENTREGA VOLUNTARIA,1
6,222,484,1,ENTREGA VOLUNTARIA,1
4,30,453,1,ENTREGA VOLUNTARIA,1
6,30,453,1,ENTREGA VOLUNTARIA,1
4,48,870,1,ENTREGA VOLUNTARIA,1
6,48,870,1,ENTREGA VOLUNTARIA,1
4,48,484,1,ENTREGA VOLUNTARIA,2
6,48,484,1,ENTREGA VOLUNTARIA,2
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,57,870,1,ENTREGA VOLUNTARIA,2
6,57,870,1,ENTREGA VOLUNTARIA,2
4,147,568,1,ENTREGA VOLUNTARIA,1
6,147,568,1,ENTREGA VOLUNTARIA,1
4,57,484,1,ENTREGA VOLUNTARIA,1
6,57,484,1,ENTREGA VOLUNTARIA,1
4,125,416,1,ENTREGA VOLUNTARIA,1
6,125,416,1,ENTREGA VOLUNTARIA,1
4,124,607,1,ENTREGA VOLUNTARIA,1
6,124,607,1,ENTREGA VOLUNTARIA,1
4,223,484,1,ENTREGA VOLUNTARIA,1
6,223,484,1,ENTREGA VOLUNTARIA,1
4,57,453,1,ENTREGA VOLUNTARIA,1
6,57,453,1,ENTREGA VOLUNTARIA,1
4,139,416,1,ENTREGA VOLUNTARIA,1
6,139,416,1,ENTREGA VOLUNTARIA,1
4,5,721,1,ENTREGA VOLUNTARIA,1
6,5,721,1,ENTREGA VOLUNTARIA,1
4,19,416,1,ENTREGA VOLUNTARIA,1
6,19,416,1,ENTREGA VOLUNTARIA,1
4,69,113,1,ENTREGA VOLUNTARIA,1
6,69,113,1,ENTREGA VOLUNTARIA,1
4,90,25,1,ENTREGA VOLUNTARIA,1
6,90,25,1,ENTREGA VOLUNTARIA,1
4,30,453,1,ENTREGA VOLUNTARIA,1
6,30,453,1,ENTREGA VOLUNTARIA,1
4,56,453,1,ENTREGA VOLUNTARIA,1
6,56,453,1,ENTREGA VOLUNTARIA,1
4,19,870,1,ENTREGA VOLUNTARIA,1
6,19,870,1,ENTREGA VOLUNTARIA,1
4,224,870,1,ENTREGA VOLUNTARIA,2
6,224,870,1,ENTREGA VOLUNTARIA,2
4,19,566,1,ENTREGA VOLUNTARIA,1
6,19,566,1,ENTREGA VOLUNTARIA,1
4,88,484,1,ENTREGA VOLUNTARIA,1
6,88,484,1,ENTREGA VOLUNTARIA,1
4,90,453,1,ENTREGA VOLUNTARIA,1
6,90,453,1,ENTREGA VOLUNTARIA,1
4,14,416,1,ENTREGA VOLUNTARIA,1
6,14,416,1,ENTREGA VOLUNTARIA,1
4,57,484,1,ENTREGA VOLUNTARIA,1
6,57,484,1,ENTREGA VOLUNTARIA,1
4,48,496,1,ENTREGA VOLUNTARIA,1
6,48,496,1,ENTREGA VOLUNTARIA,1
4,19,838,5,ENTREGA VOLUNTARIA,1
6,19,838,5,ENTREGA VOLUNTARIA,1
4,99,140,1,ENTREGA VOLUNTARIA,1
6,99,140,1,ENTREGA VOLUNTARIA,1
4,57,770,1,ENTREGA VOLUNTARIA,1
6,57,770,1,ENTREGA VOLUNTARIA,1
4,88,670,1,ENTREGA VOLUNTARIA,1
6,88,670,1,ENTREGA VOLUNTARIA,1
4,56,416,1,ENTREGA VOLUNTARIA,2
6,56,416,1,ENTREGA VOLUNTARIA,2
4,42,623,1,ENTREGA VOLUNTARIA,1
6,42,623,1,ENTREGA VOLUNTARIA,1
4,5,416,1,ENTREGA VOLUNTARIA,1
6,5,416,1,ENTREGA VOLUNTARIA,1
4,19,77,1,ENTREGA VOLUNTARIA,1
6,19,77,1,ENTREGA VOLUNTARIA,1
4,5,870,1,ENTREGA VOLUNTARIA,1
6,5,870,1,ENTREGA VOLUNTARIA,1
4,5,98,1,ENTREGA VOLUNTARIA,1
6,5,98,1,ENTREGA VOLUNTARIA,1
4,225,484,1,ENTREGA VOLUNTARIA,1
6,225,484,1,ENTREGA VOLUNTARIA,1
4,134,782,1,ENTREGA VOLUNTARIA,1
6,134,782,1,ENTREGA VOLUNTARIA,1
4,226,453,1,ENTREGA VOLUNTARIA,1
6,226,453,1,ENTREGA VOLUNTARIA,1
4,56,870,1,ENTREGA VOLUNTARIA,1
6,56,870,1,ENTREGA VOLUNTARIA,1
4,48,38,1,ENTREGA VOLUNTARIA,1
6,48,38,1,ENTREGA VOLUNTARIA,1
4,77,786,1,ENTREGA VOLUNTARIA,1
6,77,786,1,ENTREGA VOLUNTARIA,1
4,227,453,1,ENTREGA VOLUNTARIA,1
6,227,453,1,ENTREGA VOLUNTARIA,1
4,57,453,1,ENTREGA VOLUNTARIA,1
6,57,453,1,ENTREGA VOLUNTARIA,1
4,79,324,1,ENTREGA VOLUNTARIA,6
6,79,324,1,ENTREGA VOLUNTARIA,6
4,79,327,1,ENTREGA VOLUNTARIA,2
6,79,327,1,ENTREGA VOLUNTARIA,2
4,5,453,1,ENTREGA VOLUNTARIA,1
6,5,453,1,ENTREGA VOLUNTARIA,1
4,134,240,1,ENTREGA VOLUNTARIA,1
6,134,240,1,ENTREGA VOLUNTARIA,1
4,131,484,1,ENTREGA VOLUNTARIA,7
6,131,484,1,ENTREGA VOLUNTARIA,7
4,228,484,1,ENTREGA VOLUNTARIA,1
6,228,484,1,ENTREGA VOLUNTARIA,1
4,19,174,1,ENTREGA VOLUNTARIA,1
6,19,174,1,ENTREGA VOLUNTARIA,1
4,30,21,1,ENTREGA VOLUNTARIA,1
6,30,21,1,ENTREGA VOLUNTARIA,1
4,42,453,1,ENTREGA VOLUNTARIA,1
6,42,453,1,ENTREGA VOLUNTARIA,1
4,24,488,1,ENTREGA VOLUNTARIA,1
6,24,488,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,56,484,1,ENTREGA VOLUNTARIA,1
6,56,484,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,19,126,1,ENTREGA VOLUNTARIA,1
6,19,126,1,ENTREGA VOLUNTARIA,1
4,134,453,1,ENTREGA VOLUNTARIA,1
6,134,453,1,ENTREGA VOLUNTARIA,1
4,19,453,1,ENTREGA VOLUNTARIA,1
6,19,453,1,ENTREGA VOLUNTARIA,1
4,34,455,1,ENTREGA VOLUNTARIA,1
6,34,455,1,ENTREGA VOLUNTARIA,1
4,156,453,1,ENTREGA VOLUNTARIA,1
6,156,453,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,229,171,1,ENTREGA VOLUNTARIA,1
6,229,171,1,ENTREGA VOLUNTARIA,1
4,57,416,1,ENTREGA VOLUNTARIA,2
6,57,416,1,ENTREGA VOLUNTARIA,2
4,5,428,1,ENTREGA VOLUNTARIA,6
6,5,428,1,ENTREGA VOLUNTARIA,6
4,5,429,1,ENTREGA VOLUNTARIA,3
6,5,429,1,ENTREGA VOLUNTARIA,3
4,19,38,1,ENTREGA VOLUNTARIA,1
6,19,38,1,ENTREGA VOLUNTARIA,1
4,9,453,1,ENTREGA VOLUNTARIA,1
6,9,453,1,ENTREGA VOLUNTARIA,1
4,69,484,1,ENTREGA VOLUNTARIA,1
6,69,484,1,ENTREGA VOLUNTARIA,1
4,24,453,1,ENTREGA VOLUNTARIA,1
6,24,453,1,ENTREGA VOLUNTARIA,1
4,19,566,1,ENTREGA VOLUNTARIA,1
6,19,566,1,ENTREGA VOLUNTARIA,1
4,19,453,1,ENTREGA VOLUNTARIA,1
6,19,453,1,ENTREGA VOLUNTARIA,1
4,19,113,1,ENTREGA VOLUNTARIA,1
6,19,113,1,ENTREGA VOLUNTARIA,1
4,19,787,1,ENTREGA VOLUNTARIA,1
6,19,787,1,ENTREGA VOLUNTARIA,1
4,19,240,1,ENTREGA VOLUNTARIA,1
6,19,240,1,ENTREGA VOLUNTARIA,1
4,19,416,1,ENTREGA VOLUNTARIA,1
6,19,416,1,ENTREGA VOLUNTARIA,1
4,230,742,1,ENTREGA VOLUNTARIA,1
6,230,742,1,ENTREGA VOLUNTARIA,1
4,19,453,1,ENTREGA VOLUNTARIA,1
6,19,453,1,ENTREGA VOLUNTARIA,1
4,19,503,1,ENTREGA VOLUNTARIA,1
6,19,503,1,ENTREGA VOLUNTARIA,1
4,50,484,1,ENTREGA VOLUNTARIA,1
6,50,484,1,ENTREGA VOLUNTARIA,1
4,19,416,1,ENTREGA VOLUNTARIA,1
6,19,416,1,ENTREGA VOLUNTARIA,1
4,38,416,1,ENTREGA VOLUNTARIA,1
6,38,416,1,ENTREGA VOLUNTARIA,1
4,19,795,1,ENTREGA VOLUNTARIA,2
6,19,795,1,ENTREGA VOLUNTARIA,2
4,19,416,1,ENTREGA VOLUNTARIA,1
6,19,416,1,ENTREGA VOLUNTARIA,1
4,87,417,1,ENTREGA VOLUNTARIA,1
6,87,417,1,ENTREGA VOLUNTARIA,1
4,87,416,1,ENTREGA VOLUNTARIA,2
6,87,416,1,ENTREGA VOLUNTARIA,2
4,57,876,1,ENTREGA VOLUNTARIA,1
6,57,876,1,ENTREGA VOLUNTARIA,1
4,19,453,1,ENTREGA VOLUNTARIA,1
6,19,453,1,ENTREGA VOLUNTARIA,1
4,19,623,1,ENTREGA VOLUNTARIA,1
6,19,623,1,ENTREGA VOLUNTARIA,1
4,231,484,1,ENTREGA VOLUNTARIA,1
6,231,484,1,ENTREGA VOLUNTARIA,1
4,57,416,1,ENTREGA VOLUNTARIA,1
6,57,416,1,ENTREGA VOLUNTARIA,1
4,156,38,1,ENTREGA VOLUNTARIA,1
6,156,38,1,ENTREGA VOLUNTARIA,1
4,2,625,1,ENTREGA VOLUNTARIA,2
6,2,625,1,ENTREGA VOLUNTARIA,2
4,1,678,1,ENTREGA VOLUNTARIA,2
6,1,678,1,ENTREGA VOLUNTARIA,2
4,156,38,1,ENTREGA VOLUNTARIA,1
6,156,38,1,ENTREGA VOLUNTARIA,1
4,171,318,1,ENTREGA VOLUNTARIA,1
6,171,318,1,ENTREGA VOLUNTARIA,1
4,123,742,1,ENTREGA VOLUNTARIA,1
6,123,742,1,ENTREGA VOLUNTARIA,1
4,99,114,1,ENTREGA VOLUNTARIA,1
6,99,114,1,ENTREGA VOLUNTARIA,1
4,49,453,1,ENTREGA VOLUNTARIA,1
6,49,453,1,ENTREGA VOLUNTARIA,1
4,19,770,1,ENTREGA VOLUNTARIA,1
6,19,770,1,ENTREGA VOLUNTARIA,1
4,18,678,1,ENTREGA VOLUNTARIA,1
6,18,678,1,ENTREGA VOLUNTARIA,1
4,232,140,1,ENTREGA VOLUNTARIA,1
6,232,140,1,ENTREGA VOLUNTARIA,1
4,55,902,1,ENTREGA VOLUNTARIA,2
6,55,902,1,ENTREGA VOLUNTARIA,2
4,79,678,1,ENTREGA VOLUNTARIA,1
6,79,678,1,ENTREGA VOLUNTARIA,1
4,5,286,1,ENTREGA VOLUNTARIA,1
6,5,286,1,ENTREGA VOLUNTARIA,1
4,168,870,1,ENTREGA VOLUNTARIA,1
6,168,870,1,ENTREGA VOLUNTARIA,1
4,34,240,1,ENTREGA VOLUNTARIA,1
6,34,240,1,ENTREGA VOLUNTARIA,1
4,30,851,1,ENTREGA VOLUNTARIA,1
6,30,851,1,ENTREGA VOLUNTARIA,1
4,233,453,1,ENTREGA VOLUNTARIA,1
6,233,453,1,ENTREGA VOLUNTARIA,1
4,5,38,1,ENTREGA VOLUNTARIA,1
6,5,38,1,ENTREGA VOLUNTARIA,1
4,14,38,1,ENTREGA VOLUNTARIA,1
6,14,38,1,ENTREGA VOLUNTARIA,1
4,19,784,1,ENTREGA VOLUNTARIA,1
6,19,784,1,ENTREGA VOLUNTARIA,1
4,234,484,1,ENTREGA VOLUNTARIA,1
6,234,484,1,ENTREGA VOLUNTARIA,1
4,19,870,1,ENTREGA VOLUNTARIA,1
6,19,870,1,ENTREGA VOLUNTARIA,1
4,19,21,1,ENTREGA VOLUNTARIA,1
6,19,21,1,ENTREGA VOLUNTARIA,1
4,42,484,1,ENTREGA VOLUNTARIA,1
6,42,484,1,ENTREGA VOLUNTARIA,1
4,221,678,1,ENTREGA VOLUNTARIA,2
6,221,678,1,ENTREGA VOLUNTARIA,2
4,14,590,1,ENTREGA VOLUNTARIA,1
6,14,590,1,ENTREGA VOLUNTARIA,1
4,79,240,1,ENTREGA VOLUNTARIA,1
6,79,240,1,ENTREGA VOLUNTARIA,1
4,57,484,1,ENTREGA VOLUNTARIA,1
6,57,484,1,ENTREGA VOLUNTARIA,1
4,5,453,1,ENTREGA VOLUNTARIA,1
6,5,453,1,ENTREGA VOLUNTARIA,1
4,30,795,1,ENTREGA VOLUNTARIA,1
6,30,795,1,ENTREGA VOLUNTARIA,1
4,1,453,1,ENTREGA VOLUNTARIA,1
6,1,453,1,ENTREGA VOLUNTARIA,1
4,235,123,1,ENTREGA VOLUNTARIA,1
6,235,123,1,ENTREGA VOLUNTARIA,1
4,55,678,1,ENTREGA VOLUNTARIA,2
6,55,678,1,ENTREGA VOLUNTARIA,2
4,55,876,1,ENTREGA VOLUNTARIA,1
6,55,876,1,ENTREGA VOLUNTARIA,1
4,55,678,1,ENTREGA VOLUNTARIA,1
6,55,678,1,ENTREGA VOLUNTARIA,1
4,55,440,1,ENTREGA VOLUNTARIA,2
6,55,440,1,ENTREGA VOLUNTARIA,2
4,55,484,1,ENTREGA VOLUNTARIA,1
6,55,484,1,ENTREGA VOLUNTARIA,1
4,55,38,1,ENTREGA VOLUNTARIA,1
6,55,38,1,ENTREGA VOLUNTARIA,1
4,55,67,1,ENTREGA VOLUNTARIA,1
6,55,67,1,ENTREGA VOLUNTARIA,1
5,22,114,1,HALLAZGO,1
4,55,126,1,ENTREGA VOLUNTARIA,2
6,55,126,1,ENTREGA VOLUNTARIA,2
4,236,240,1,ENTREGA VOLUNTARIA,1
6,236,240,1,ENTREGA VOLUNTARIA,1
4,237,114,1,ENTREGA VOLUNTARIA,1
6,237,114,1,ENTREGA VOLUNTARIA,1
4,225,678,1,ENTREGA VOLUNTARIA,1
6,225,678,1,ENTREGA VOLUNTARIA,1
4,64,162,1,ENTREGA VOLUNTARIA,1
6,64,162,1,ENTREGA VOLUNTARIA,1
4,5,568,1,ENTREGA VOLUNTARIA,1
6,5,568,1,ENTREGA VOLUNTARIA,1
4,21,453,1,ENTREGA VOLUNTARIA,1
6,21,453,1,ENTREGA VOLUNTARIA,1
4,5,401,1,ENTREGA VOLUNTARIA,1
6,5,401,1,ENTREGA VOLUNTARIA,1
4,19,453,1,ENTREGA VOLUNTARIA,1
6,19,453,1,ENTREGA VOLUNTARIA,1
4,22,453,1,ENTREGA VOLUNTARIA,1
6,22,453,1,ENTREGA VOLUNTARIA,1
4,57,449,1,ENTREGA VOLUNTARIA,30
6,57,449,1,ENTREGA VOLUNTARIA,30
4,82,453,1,ENTREGA VOLUNTARIA,1
6,82,453,1,ENTREGA VOLUNTARIA,1
4,156,453,1,ENTREGA VOLUNTARIA,1
6,156,453,1,ENTREGA VOLUNTARIA,1
4,238,770,1,ENTREGA VOLUNTARIA,1
6,238,770,1,ENTREGA VOLUNTARIA,1
4,88,453,1,ENTREGA VOLUNTARIA,1
6,88,453,1,ENTREGA VOLUNTARIA,1
4,5,453,1,ENTREGA VOLUNTARIA,1
6,5,453,1,ENTREGA VOLUNTARIA,1
4,55,755,1,ENTREGA VOLUNTARIA,1
6,55,755,1,ENTREGA VOLUNTARIA,1
4,19,870,1,ENTREGA VOLUNTARIA,1
6,19,870,1,ENTREGA VOLUNTARIA,1
4,5,373,1,ENTREGA VOLUNTARIA,1
6,5,373,1,ENTREGA VOLUNTARIA,1
4,57,804,1,ENTREGA VOLUNTARIA,1
6,57,804,1,ENTREGA VOLUNTARIA,1
4,116,453,1,ENTREGA VOLUNTARIA,1
6,116,453,1,ENTREGA VOLUNTARIA,1
4,168,240,1,ENTREGA VOLUNTARIA,1
6,168,240,1,ENTREGA VOLUNTARIA,1
4,57,902,1,ENTREGA VOLUNTARIA,2
6,57,902,1,ENTREGA VOLUNTARIA,2
4,239,401,1,ENTREGA VOLUNTARIA,5
6,239,401,1,ENTREGA VOLUNTARIA,5
4,239,318,1,ENTREGA VOLUNTARIA,3
6,239,318,1,ENTREGA VOLUNTARIA,3
4,239,150,1,ENTREGA VOLUNTARIA,4
6,239,150,1,ENTREGA VOLUNTARIA,4
4,147,632,1,ENTREGA VOLUNTARIA,4
6,147,632,1,ENTREGA VOLUNTARIA,4
4,130,453,1,ENTREGA VOLUNTARIA,1
6,130,453,1,ENTREGA VOLUNTARIA,1
4,24,453,1,ENTREGA VOLUNTARIA,1
6,24,453,1,ENTREGA VOLUNTARIA,1
4,24,316,1,ENTREGA VOLUNTARIA,1
6,24,316,1,ENTREGA VOLUNTARIA,1
4,240,678,1,ENTREGA VOLUNTARIA,1
6,240,678,1,ENTREGA VOLUNTARIA,1
4,24,484,1,ENTREGA VOLUNTARIA,5
6,24,484,1,ENTREGA VOLUNTARIA,5
4,24,316,1,ENTREGA VOLUNTARIA,1
6,24,316,1,ENTREGA VOLUNTARIA,1
4,50,870,1,ENTREGA VOLUNTARIA,1
6,50,870,1,ENTREGA VOLUNTARIA,1
4,50,730,1,ENTREGA VOLUNTARIA,1
6,50,730,1,ENTREGA VOLUNTARIA,1
4,50,453,1,ENTREGA VOLUNTARIA,1
6,50,453,1,ENTREGA VOLUNTARIA,1
4,241,38,1,ENTREGA VOLUNTARIA,1
6,241,38,1,ENTREGA VOLUNTARIA,1
4,242,38,1,ENTREGA VOLUNTARIA,1
6,242,38,1,ENTREGA VOLUNTARIA,1
4,243,240,1,ENTREGA VOLUNTARIA,1
6,243,240,1,ENTREGA VOLUNTARIA,1
4,28,484,1,ENTREGA VOLUNTARIA,1
6,28,484,1,ENTREGA VOLUNTARIA,1
4,28,126,1,ENTREGA VOLUNTARIA,1
6,28,126,1,ENTREGA VOLUNTARIA,1
7,244,135,1,HALLAZGO,1
4,2,503,2,ENTREGA VOLUNTARIA,1
6,2,503,2,ENTREGA VOLUNTARIA,1
4,129,484,1,ENTREGA VOLUNTARIA,10
6,129,484,1,ENTREGA VOLUNTARIA,10
4,129,303,1,ENTREGA VOLUNTARIA,1
6,129,303,1,ENTREGA VOLUNTARIA,1
4,79,678,1,ENTREGA VOLUNTARIA,1
6,79,678,1,ENTREGA VOLUNTARIA,1
4,2,706,1,ENTREGA VOLUNTARIA,1
6,2,706,1,ENTREGA VOLUNTARIA,1
4,203,38,1,ENTREGA VOLUNTARIA,3
6,203,38,1,ENTREGA VOLUNTARIA,3
4,203,21,1,ENTREGA VOLUNTARIA,1
6,203,21,1,ENTREGA VOLUNTARIA,1
4,61,870,1,ENTREGA VOLUNTARIA,2
6,61,870,1,ENTREGA VOLUNTARIA,2
4,2,416,1,ENTREGA VOLUNTARIA,1
6,2,416,1,ENTREGA VOLUNTARIA,1
4,57,316,1,ENTREGA VOLUNTARIA,1
6,57,316,1,ENTREGA VOLUNTARIA,1
4,163,142,1,ENTREGA VOLUNTARIA,1
6,163,142,1,ENTREGA VOLUNTARIA,1
4,82,453,1,ENTREGA VOLUNTARIA,1
6,82,453,1,ENTREGA VOLUNTARIA,1
4,115,38,1,ENTREGA VOLUNTARIA,3
6,115,38,1,ENTREGA VOLUNTARIA,3
4,214,77,1,ENTREGA VOLUNTARIA,1
6,214,77,1,ENTREGA VOLUNTARIA,1
4,2,416,1,ENTREGA VOLUNTARIA,1
6,2,416,1,ENTREGA VOLUNTARIA,1
4,214,784,1,ENTREGA VOLUNTARIA,2
6,214,784,1,ENTREGA VOLUNTARIA,2
4,214,786,1,ENTREGA VOLUNTARIA,1
6,214,786,1,ENTREGA VOLUNTARIA,1
4,2,678,1,ENTREGA VOLUNTARIA,1
6,2,678,1,ENTREGA VOLUNTARIA,1
4,30,870,1,ENTREGA VOLUNTARIA,1
6,30,870,1,ENTREGA VOLUNTARIA,1
4,65,21,1,ENTREGA VOLUNTARIA,1
6,65,21,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,22,484,1,ENTREGA VOLUNTARIA,1
6,22,484,1,ENTREGA VOLUNTARIA,1
4,57,484,1,ENTREGA VOLUNTARIA,1
6,57,484,1,ENTREGA VOLUNTARIA,1
4,176,348,1,ENTREGA VOLUNTARIA,1
6,176,348,1,ENTREGA VOLUNTARIA,1
4,125,453,1,ENTREGA VOLUNTARIA,1
6,125,453,1,ENTREGA VOLUNTARIA,1
4,245,453,1,ENTREGA VOLUNTARIA,1
6,245,453,1,ENTREGA VOLUNTARIA,1
4,19,38,1,ENTREGA VOLUNTARIA,2
6,19,38,1,ENTREGA VOLUNTARIA,2
4,246,870,1,ENTREGA VOLUNTARIA,1
6,246,870,1,ENTREGA VOLUNTARIA,1
4,49,453,1,ENTREGA VOLUNTARIA,1
6,49,453,1,ENTREGA VOLUNTARIA,1
4,49,484,1,ENTREGA VOLUNTARIA,1
6,49,484,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,11
6,19,484,1,ENTREGA VOLUNTARIA,11
4,42,429,1,ENTREGA VOLUNTARIA,1
6,42,429,1,ENTREGA VOLUNTARIA,1
4,21,625,1,ENTREGA VOLUNTARIA,1
6,21,625,1,ENTREGA VOLUNTARIA,1
4,19,416,1,ENTREGA VOLUNTARIA,1
6,19,416,1,ENTREGA VOLUNTARIA,1
4,5,453,1,ENTREGA VOLUNTARIA,1
6,5,453,1,ENTREGA VOLUNTARIA,1
4,11,484,1,ENTREGA VOLUNTARIA,9
6,11,484,1,ENTREGA VOLUNTARIA,9
4,19,240,1,ENTREGA VOLUNTARIA,1
6,19,240,1,ENTREGA VOLUNTARIA,1
4,30,258,1,ENTREGA VOLUNTARIA,1
6,30,258,1,ENTREGA VOLUNTARIA,1
4,30,416,1,ENTREGA VOLUNTARIA,1
6,30,416,1,ENTREGA VOLUNTARIA,1
4,57,678,1,ENTREGA VOLUNTARIA,1
6,57,678,1,ENTREGA VOLUNTARIA,1
4,1,416,1,ENTREGA VOLUNTARIA,1
6,1,416,1,ENTREGA VOLUNTARIA,1
4,38,25,1,ENTREGA VOLUNTARIA,1
6,38,25,1,ENTREGA VOLUNTARIA,1
4,79,484,1,ENTREGA VOLUNTARIA,1
6,79,484,1,ENTREGA VOLUNTARIA,1
4,19,870,1,ENTREGA VOLUNTARIA,1
6,19,870,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,60,484,1,ENTREGA VOLUNTARIA,2
6,60,484,1,ENTREGA VOLUNTARIA,2
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,19,329,1,ENTREGA VOLUNTARIA,1
6,19,329,1,ENTREGA VOLUNTARIA,1
4,42,453,1,ENTREGA VOLUNTARIA,1
6,42,453,1,ENTREGA VOLUNTARIA,1
4,57,554,1,ENTREGA VOLUNTARIA,1
6,57,554,1,ENTREGA VOLUNTARIA,1
4,35,38,1,ENTREGA VOLUNTARIA,1
6,35,38,1,ENTREGA VOLUNTARIA,1
4,19,678,1,ENTREGA VOLUNTARIA,1
6,19,678,1,ENTREGA VOLUNTARIA,1
4,19,512,1,ENTREGA VOLUNTARIA,1
6,19,512,1,ENTREGA VOLUNTARIA,1
4,19,721,1,ENTREGA VOLUNTARIA,1
6,19,721,1,ENTREGA VOLUNTARIA,1
4,19,721,1,ENTREGA VOLUNTARIA,1
6,19,721,1,ENTREGA VOLUNTARIA,1
4,38,453,1,ENTREGA VOLUNTARIA,1
6,38,453,1,ENTREGA VOLUNTARIA,1
4,19,453,1,ENTREGA VOLUNTARIA,1
6,19,453,1,ENTREGA VOLUNTARIA,1
4,53,484,1,ENTREGA VOLUNTARIA,1
6,53,484,1,ENTREGA VOLUNTARIA,1
4,42,171,1,ENTREGA VOLUNTARIA,1
6,42,171,1,ENTREGA VOLUNTARIA,1
4,19,870,1,ENTREGA VOLUNTARIA,2
6,19,870,1,ENTREGA VOLUNTARIA,2
4,19,28,1,ENTREGA VOLUNTARIA,1
6,19,28,1,ENTREGA VOLUNTARIA,1
4,19,484,1,ENTREGA VOLUNTARIA,1
6,19,484,1,ENTREGA VOLUNTARIA,1
4,19,286,1,ENTREGA VOLUNTARIA,1
6,19,286,1,ENTREGA VOLUNTARIA,1
4,1,795,1,ENTREGA VOLUNTARIA,1
6,1,795,1,ENTREGA VOLUNTARIA,1
4,247,453,1,ENTREGA VOLUNTARIA,1
6,247,453,1,ENTREGA VOLUNTARIA,1
4,42,317,1,ENTREGA VOLUNTARIA,1
6,42,317,1,ENTREGA VOLUNTARIA,1
4,147,38,1,ENTREGA VOLUNTARIA,2
6,147,38,1,ENTREGA VOLUNTARIA,2
4,77,453,1,ENTREGA VOLUNTARIA,1
6,77,453,1,ENTREGA VOLUNTARIA,1
4,5,453,1,ENTREGA VOLUNTARIA,1
6,5,453,1,ENTREGA VOLUNTARIA,1
4,79,730,1,ENTREGA VOLUNTARIA,1
6,79,730,1,ENTREGA VOLUNTARIA,1
4,72,670,1,ENTREGA VOLUNTARIA,1
6,72,670,1,ENTREGA VOLUNTARIA,1
4,18,484,1,ENTREGA VOLUNTARIA,1
6,18,484,1,ENTREGA VOLUNTARIA,1
4,65,623,1,ENTREGA VOLUNTARIA,1
6,65,623,1,ENTREGA VOLUNTARIA,1
4,62,171,1,ENTREGA VOLUNTARIA,1
6,62,171,1,ENTREGA VOLUNTARIA,1
4,55,670,1,ENTREGA VOLUNTARIA,1
6,55,670,1,ENTREGA VOLUNTARIA,1
4,55,453,1,ENTREGA VOLUNTARIA,1
6,55,453,1,ENTREGA VOLUNTARIA,1
4,55,787,1,ENTREGA VOLUNTARIA,1
6,55,787,1,ENTREGA VOLUNTARIA,1
4,77,484,1,ENTREGA VOLUNTARIA,1
6,77,484,1,ENTREGA VOLUNTARIA,1
4,5,453,1,ENTREGA VOLUNTARIA,1
6,5,453,1,ENTREGA VOLUNTARIA,1
4,14,678,1,ENTREGA VOLUNTARIA,2
6,14,678,1,ENTREGA VOLUNTARIA,2
4,55,453,1,ENTREGA VOLUNTARIA,1
6,55,453,1,ENTREGA VOLUNTARIA,1
7,248,453,1,HALLAZGO,1
4,57,38,1,ENTREGA VOLUNTARIA,1
6,57,38,1,ENTREGA VOLUNTARIA,1
4,130,625,1,ENTREGA VOLUNTARIA,1
6,130,625,1,ENTREGA VOLUNTARIA,1
4,19,416,1,ENTREGA VOLUNTARIA,1
6,19,416,1,ENTREGA VOLUNTARIA,1
4,55,678,1,ENTREGA VOLUNTARIA,1
6,55,678,1,ENTREGA VOLUNTARIA,1
4,55,484,1,ENTREGA VOLUNTARIA,1
6,55,484,1,ENTREGA VOLUNTARIA,1
4,55,416,1,ENTREGA VOLUNTARIA,1
6,55,416,1,ENTREGA VOLUNTARIA,1
4,42,453,1,ENTREGA VOLUNTARIA,1
6,42,453,1,ENTREGA VOLUNTARIA,1
4,130,625,1,ENTREGA VOLUNTARIA,1
6,130,625,1,ENTREGA VOLUNTARIA,1
4,55,678,1,ENTREGA VOLUNTARIA,2
6,55,678,1,ENTREGA VOLUNTARIA,2
4,18,870,1,ENTREGA VOLUNTARIA,2
